Time,X,Y,Z,Viewazimuth,ViewElevation
48.94773,-16.94053,2.15,-8.017264,86.81544,23.42332
49.0521,-16.4425,2.15,-8.060436,86.34486,23.42332
49.15226,-16.06199,2.15,-8.215961,86.34486,23.42332
49.25703,-15.53476,2.15,-8.215786,86.34486,23.42332
49.36204,-15.01438,2.15,-8.215786,86.34486,23.42332
49.46241,-14.51292,2.15,-8.214116,87.54369,21.99171
49.56497,-13.99951,2.15,-8.212448,90.51897,18.98466
49.66899,-13.47775,2.15,-8.219657,90.98186,17.06494
49.77424,-12.94944,2.15,-8.228711,90.98185,16.59524
49.87497,-12.44617,2.15,-8.237337,90.98185,16.59524
49.97618,-11.93934,2.15,-8.246023,90.98185,16.59524
50.0779,-11.43189,2.15,-8.25472,90.98185,16.59524
50.17961,-10.92543,2.15,-8.2634,90.98185,16.59524
50.28619,-10.40161,2.15,-8.273301,90.98185,16.59524
50.39109,-9.865269,2.15,-8.386518,90.98185,16.59524
50.49364,-9.355591,2.15,-8.601446,90.98185,16.59524
50.59457,-8.852904,2.15,-8.685353,90.98185,16.59524
50.69463,-8.352677,2.15,-8.693927,90.98185,16.59524
50.79473,-7.851816,2.15,-8.702511,90.98185,16.59524
50.8978,-7.337606,2.15,-8.691543,81.00679,17.18381
51.00124,-6.831172,2.15,-8.591142,77.90342,16.56689
51.1044,-6.324292,2.15,-8.477784,77.10974,16.19795
51.20653,-5.828435,2.15,-8.353415,68.68042,17.82581
51.3075,-5.459895,2.15,-8.089106,43.01766,20.23657
51.41013,-5.254956,2.15,-7.849283,39.49291,20.23656
51.51465,-5.149992,2.15,-7.732088,39.49291,20.23656
51.61611,-5.04339,2.15,-7.795432,39.49291,20.23656
51.71962,-4.893909,2.15,-7.909631,39.49291,20.23656
51.82193,-4.783614,2.15,-7.843368,38.7522,19.86621
51.92606,-4.613446,2.15,-7.613916,35.77069,18.78532
52.02752,-4.338935,2.15,-7.27377,34.99462,18.78533
52.13173,-3.949587,2.15,-6.916655,32.3844,18.78532
52.23647,-3.666165,2.15,-6.519272,28.92541,18.78533
52.33952,-3.314314,2.15,-6.137124,25.20404,17.6741
52.44108,-3.085792,2.15,-5.678817,21.11057,13.66388
52.54177,-2.902074,2.15,-5.224135,20.45841,12.65022
52.64229,-2.730487,2.15,-4.763891,19.62725,12.3087
52.74389,-2.616159,2.15,-4.443302,19.62725,12.3087
52.84487,-2.553671,2.15,-4.26808,19.62725,12.3087
52.94769,-2.541378,2.15,-4.23361,19.62725,12.3087
53.04907,-2.541378,2.15,-4.23361,19.62725,12.3087
53.15014,-2.541378,2.15,-4.23361,18.24079,9.227458
53.25396,-2.541378,2.15,-4.23361,13.78185,350.3009
53.35653,-2.541378,2.15,-4.23361,13.78185,349.7876
53.45703,-2.541378,2.15,-4.23361,13.78185,349.7876
53.55956,-2.541378,2.15,-4.23361,14.1465,342.6733
53.66072,-2.541378,2.15,-4.23361,20.60177,313.6807
53.76336,-2.541378,2.15,-4.23361,22.94341,311.5171
53.86713,-2.541378,2.15,-4.23361,29.04192,308.6014
53.97108,-2.541378,2.15,-4.23361,35.46148,308.045
54.07385,-2.541378,2.15,-4.23361,38.0233,308.4026
54.17559,-2.541378,2.15,-4.23361,38.0233,308.4026
54.27808,-2.541378,2.15,-4.23361,38.0233,308.4026
54.38043,-2.541378,2.15,-4.23361,38.0233,308.4026
