Time,X,Y,Z,Viewazimuth,ViewElevation
26.73312,-16.38492,2.15,-6.729809,84.95861,16.77102
26.85558,-16.38492,2.15,-6.731205,102.4441,14.27746
26.95659,-16.38492,2.15,-6.889028,107.4732,12.12939
27.06094,-16.38492,2.15,-7.040304,107.4732,9.523608
27.17157,-16.38492,2.15,-7.061563,107.107,7.889167
27.2718,-16.38429,2.15,-7.061001,106.3759,7.889167
27.37469,-16.38308,2.15,-7.059883,103.8706,7.177844
27.48291,-16.40415,2.15,-7.081377,101.8952,7.177844
27.58311,-16.53734,2.15,-7.459747,101.8952,7.177844
27.68521,-16.36588,2.15,-8.060919,101.8952,7.177844
27.79308,-16.02378,2.15,-8.487018,101.8952,7.177844
27.90622,-15.46707,2.15,-8.968618,92.20812,10.23767
28.01932,-14.89536,2.15,-9.062291,81.11626,14.78005
28.12148,-14.37077,2.15,-8.951411,77.86524,17.06242
28.22394,-13.88074,2.15,-8.726589,77.26765,18.31647
28.32436,-13.43835,2.15,-8.616077,78.25338,18.70604
28.43303,-13.11893,2.15,-8.555741,81.86176,22.28494
28.53794,-12.94032,2.15,-8.533486,84.91894,22.56392
28.63933,-12.92404,2.15,-8.533283,92.70221,22.56392
28.74329,-12.9202,2.15,-8.533557,94.08046,21.55549
28.84502,-12.81079,2.15,-8.541362,94.08047,21.2631
28.94702,-12.54184,2.15,-8.559499,93.15607,20.5994
29.10015,-12.49306,2.15,-8.562189,87.3535,20.59941
29.20051,-11.29354,2.15,-8.506743,87.3535,20.59941
29.30469,-10.768,2.15,-8.482451,87.3535,20.59941
29.40538,-10.26505,2.15,-8.459204,87.3535,20.59941
29.50867,-9.748934,2.15,-8.434568,87.13708,20.59941
29.6105,-9.265477,2.15,-8.410392,87.13708,20.59941
29.73375,-8.911362,2.15,-8.392011,86.89198,20.59941
29.83524,-8.703805,2.15,-8.38074,86.89198,20.59941
29.936,-8.681712,2.15,-8.37954,86.61279,23.14912
30.04663,-8.654979,2.15,-8.378165,90.86239,19.35854
30.1483,-8.42651,2.15,-8.386196,93.69524,19.11585
30.2511,-8.06145,2.15,-8.424314,96.88873,17.50454
30.35391,-7.564359,2.15,-8.48437,96.88873,17.50454
30.45725,-7.050342,2.15,-8.546471,96.88873,17.50454
30.55745,-6.574465,2.15,-8.603963,96.88873,17.50454
30.6578,-6.231,2.15,-8.645458,96.88873,17.50454
30.92303,-6.058038,2.15,-8.666354,22.48033,39.82705
31.02536,-6.058038,2.15,-8.666354,347.5682,43.52255
31.12971,-6.058038,2.15,-8.666354,317.8101,43.52255
31.25112,-6.058038,2.15,-8.666354,316.3043,43.83192
31.35311,-6.058038,2.15,-8.666354,317.1746,43.83192
31.45497,-6.058038,2.15,-8.666354,330.2191,42.64605
31.56361,-6.058038,2.15,-8.666354,346.0937,34.2892
31.79431,-6.058038,2.15,-8.666354,149.6785,282.6495
31.8983,-6.058038,2.15,-8.666354,149.6785,282.6495
31.99891,-6.058038,2.15,-8.666354,149.6785,282.6495
32.10265,-6.058038,2.15,-8.666354,149.6785,282.6495
32.20519,-6.058038,2.15,-8.666354,149.6785,282.6495
32.30707,-6.058038,2.15,-8.666354,149.6785,282.6495
32.42451,-6.058038,2.15,-8.666354,148.2122,292.8018
32.52642,-6.058038,2.15,-8.666354,147.9782,304.1379
32.63267,-6.058038,2.15,-8.666354,147.703,322.4395
32.73656,-6.058038,2.15,-8.666354,146.5907,330.593
32.84081,-6.058038,2.15,-8.666354,147.0233,332.8437
32.94389,-6.058038,2.15,-8.666354,147.4337,338.3097
33.04487,-6.058038,2.15,-8.666354,147.6184,342.8473
33.14785,-6.058038,2.15,-8.666354,147.6184,346.5711
33.25697,-6.058038,2.15,-8.666354,149.3247,349.7347
33.3591,-6.058038,2.15,-8.666354,153.0715,352.5787
33.46301,-6.058038,2.15,-8.666354,161.1075,356.0348
33.56397,-6.058038,2.15,-8.666354,187.8543,8.27106
33.66999,-6.058038,2.15,-8.666354,198.1117,8.27106
33.77053,-6.058038,2.15,-8.666354,202.1737,8.27106
33.87082,-6.058038,2.15,-8.666354,207.6249,8.502633
33.97194,-6.058038,2.15,-8.666354,209.3904,8.502633
34.07726,-6.058038,2.15,-8.666354,214.635,8.502632
34.17856,-6.058038,2.15,-8.666354,231.2785,8.751451
34.39645,-6.058038,2.15,-8.666354,215.8888,16.50955
34.49743,-6.058038,2.15,-8.666354,232.3102,17.30995
34.60026,-6.058038,2.15,-8.666354,233.1174,17.30995
34.70044,-6.058038,2.15,-8.666354,233.1174,17.30995
34.80175,-6.058038,2.15,-8.666354,235.4485,17.30995
34.90218,-6.058038,2.15,-8.666354,259.9347,17.30995
35.00261,-6.058038,2.15,-8.666354,264.158,17.30995
35.10495,-6.058038,2.15,-8.666354,270.2263,17.30995
35.21379,-6.058038,2.15,-8.666354,278.3098,17.30995
35.3399,-6.058038,2.15,-8.666354,289.6376,17.30995
35.4411,-6.058038,2.15,-8.666354,294.4172,17.30995
35.54278,-6.058038,2.15,-8.666354,295.0233,17.30995
35.64297,-6.058038,2.15,-8.666354,295.0233,17.30995
35.74745,-6.058038,2.15,-8.666354,295.0233,17.30995
35.85316,-6.058038,2.15,-8.666354,295.0233,17.30995
35.95348,-6.058038,2.15,-8.666354,295.0233,17.30995
36.05638,-6.058038,2.15,-8.666354,295.0233,17.30995
36.16245,-6.001226,2.15,-8.692874,295.0233,17.30995
36.27203,-5.841481,2.15,-8.767444,295.0233,17.30995
36.37845,-5.482549,2.15,-8.935225,295.4719,17.30995
36.48466,-5.332449,2.15,-8.984757,295.4719,17.30995
36.58572,-5.249459,2.15,-8.850364,295.4719,17.30995
36.69108,-5.109052,2.15,-8.555621,295.4719,17.30995
36.79762,-4.896895,2.15,-8.110264,295.4719,17.30995
36.90476,-4.666182,2.15,-7.625951,295.4719,17.30995
37.00784,-4.451287,2.15,-7.174845,295.4719,17.30995
37.11136,-4.261652,2.15,-6.776763,295.0718,17.30995
37.22078,-4.180582,2.15,-6.573483,293.9274,17.30995
37.34218,-4.296066,2.15,-6.478932,293.9274,17.30995
37.4423,-4.664853,2.15,-6.316322,293.2394,17.30995
37.54792,-5.143854,2.15,-6.121737,291.7629,16.18534
37.64907,-5.524133,2.15,-5.971953,288.4264,14.51807
37.75703,-6.117776,2.15,-5.788554,285.9648,12.72715
37.85799,-6.587399,2.15,-5.641522,281.0699,11.28737
37.96218,-7.010001,2.15,-5.547851,280.1732,11.28737
38.06373,-7.484468,2.15,-5.46271,280.1732,11.28737
38.1747,-7.71841,2.15,-5.42073,280.1732,11.28737
38.27823,-7.794912,2.15,-5.407002,280.1732,11.28737
38.38308,-7.80737,2.15,-5.404792,279.8536,11.28737
38.48338,-7.951563,2.15,-5.405576,264.9063,11.28737
38.58864,-8.258799,2.15,-5.454731,258.2425,10.68906
38.6945,-8.724124,2.15,-5.551582,258.2425,10.68906
38.79913,-9.237126,2.15,-5.564385,258.2425,10.68906
38.90051,-9.734855,2.15,-5.564385,258.2425,10.68906
39.001,-10.2246,2.15,-5.564774,258.5268,10.68906
39.10212,-10.71352,2.15,-5.566303,259.6428,10.68906
39.21361,-11.24415,2.15,-5.566303,259.6428,10.68906
39.34373,-11.7924,2.15,-5.567316,262.7991,11.89914
39.44398,-12.41214,2.15,-5.576856,272.2922,14.39208
39.5501,-12.9416,2.15,-5.524301,276.6895,16.84126
39.6513,-13.44315,2.15,-5.462826,277.0548,16.84126
39.75681,-13.96674,2.15,-5.398875,276.4279,16.84126
39.8647,-14.49529,2.15,-5.347658,275.3164,16.55952
39.96567,-14.98173,2.15,-5.304763,274.7278,16.55952
40.07006,-15.5016,2.15,-5.261768,274.7278,16.55952
40.17595,-15.85779,2.15,-5.232309,274.7278,16.55952
40.27845,-16.04337,2.15,-5.216962,274.7278,16.55952
40.38096,-16.08117,2.15,-5.213836,274.7278,16.55952
40.48229,-16.08117,2.15,-5.213836,274.7278,16.55952
40.58608,-16.08117,2.15,-5.213836,274.7278,16.55952
40.6912,-16.08117,2.15,-5.213836,270.5374,16.3454
40.79193,-16.08117,2.15,-5.213836,250.7655,16.11622
40.89812,-16.08117,2.15,-5.213836,249.4423,15.06055
41.02752,-16.08117,2.15,-5.213836,249.4423,15.06055
41.12858,-16.08117,2.15,-5.213836,249.4423,15.06055
41.23274,-16.08117,2.15,-5.213836,256.1489,14.82409
41.33751,-16.08117,2.15,-5.213836,261.1288,14.82409
41.43842,-16.08117,2.15,-5.213836,261.1288,14.82409
41.54034,-16.08117,2.15,-5.213836,261.1288,14.82409
41.64494,-16.08117,2.15,-5.213836,261.1288,14.82409
41.75484,-16.0833,2.15,-5.214169,261.1288,14.82409
41.86203,-16.20711,2.15,-5.233492,261.1288,14.82409
41.96628,-16.49299,2.15,-5.278113,261.1288,14.82409
42.09518,-16.93878,2.15,-5.347692,258.8363,14.82409
42.19998,-17.4332,2.15,-5.458524,251.8962,14.82409
42.30049,-17.62459,2.15,-5.572731,226.8926,14.82409
42.40165,-17.67143,2.15,-5.629954,177.487,2.784753
42.50615,-17.67143,2.15,-5.629954,172.5325,1.38396
42.61008,-17.67143,2.15,-5.629954,171.0426,2.628201
42.71148,-17.67143,2.15,-5.629954,170.0864,6.202025
42.81969,-17.67143,2.15,-5.629954,158.0176,62.81422
42.92319,-17.67143,2.15,-5.629954,158.0176,73.11485
43.02555,-17.67143,2.15,-5.629954,157.7697,90
43.12702,-17.67143,2.15,-5.629954,156.0182,90
43.22869,-17.66672,2.15,-5.627825,155.56,89.7815
43.332,-17.55337,2.15,-5.576311,155.5598,84.21697
43.43657,-17.33254,2.15,-5.476074,155.7904,81.71402
43.53852,-17.22631,2.15,-5.430449,157.0975,80.40689
43.63894,-17.22004,2.15,-5.427799,157.0975,80.05478
43.7403,-17.22004,2.15,-5.427799,158.621,78.53133
43.8432,-17.22004,2.15,-5.427799,166.3401,60.99429
43.94468,-17.22004,2.15,-5.427799,167.7183,44.91949
44.04779,-17.22004,2.15,-5.427799,167.7183,43.19296
44.14936,-17.22004,2.15,-5.427799,167.7183,42.49427
44.25448,-17.22004,2.15,-5.427799,167.9474,42.00822
44.37784,-17.21272,2.15,-5.462058,167.9474,37.89076
44.47813,-17.16319,2.15,-5.69114,167.2701,28.53172
44.58374,-17.06778,2.15,-6.05408,164.6137,20.81764
44.70371,-16.94656,2.15,-6.486018,149.937,20.81764
44.80827,-16.69917,2.15,-7.135073,133.4352,20.81764
44.9115,-16.55204,2.15,-7.609373,101.7382,20.81764
45.03269,-16.38823,2.15,-8.029697,82.50454,23.51093
45.1343,-15.62921,2.15,-8.674544,78.88632,23.51092
45.23516,-15.07966,2.15,-8.986589,78.88632,23.51092
45.33784,-14.47879,2.15,-9.179182,78.88632,20.4382
45.4385,-13.95123,2.15,-9.206995,79.64769,18.21651
45.54479,-13.43913,2.15,-9.129881,81.94201,15.82163
45.64792,-12.91953,2.15,-9.074063,86.93376,15.82163
45.75349,-12.40077,2.15,-9.055924,88.6671,15.82163
45.85622,-11.89663,2.15,-9.065538,91.64103,15.82163
45.9577,-11.39179,2.15,-9.080002,91.64103,15.82163
46.0617,-10.87353,2.15,-9.09485,91.64103,15.82163
46.16639,-10.34311,2.15,-9.110045,91.64103,15.82163
46.26972,-9.802276,2.15,-9.12554,91.64103,15.82163
46.40038,-9.288595,2.15,-9.13988,82.0248,18.77083
46.5061,-8.646943,2.15,-9.016009,75.36118,18.77084
46.61142,-8.156971,2.15,-8.810485,64.02473,19.06408
46.7154,-7.693952,2.15,-8.584903,64.02473,19.06408
46.81967,-7.219895,2.15,-8.353944,64.02473,19.06408
46.92257,-6.744695,2.15,-8.203586,64.02473,19.06408
47.02778,-6.273773,2.15,-7.974153,64.02473,19.06408
47.13192,-5.806266,2.15,-7.746385,64.02473,19.06408
47.23432,-5.344754,2.15,-7.521536,64.02473,19.06408
47.33585,-4.895085,2.15,-7.302459,64.02473,19.06408
47.44235,-4.416573,2.15,-7.063778,61.78384,19.40178
47.54755,-3.979895,2.15,-6.774443,54.46162,19.40178
47.65608,-3.582908,2.15,-6.467904,38.31404,19.40178
47.78497,-3.339967,2.15,-5.993304,32.82803,19.40178
47.88938,-3.337178,2.15,-5.200904,31.40242,19.40178
47.99206,-3.33311,2.15,-4.498397,31.40242,19.40178
48.0975,-3.33075,2.15,-3.828178,31.40242,19.40178
48.19853,-3.298737,2.15,-3.250911,31.89291,20.10533
48.30066,-3.090208,2.15,-2.790872,44.49395,20.10533
48.40384,-2.772378,2.15,-2.640137,105.5926,21.66831
48.50649,-2.554486,2.15,-2.714891,114.3766,22.17428
48.61325,-2.507411,2.15,-2.754254,154.543,22.3284
48.71431,-2.507411,2.15,-2.754254,159.2497,21.79281
48.8195,-2.507411,2.15,-2.754254,160.4047,20.76667
48.92395,-2.507411,2.15,-2.754254,163.1288,16.41929
49.02758,-2.507411,2.15,-2.754254,164.7471,13.14115
49.15216,-2.507411,2.15,-2.754254,175.8838,12.63432
49.25608,-2.508209,2.15,-2.760721,188.0997,12.63431
49.35986,-2.54704,2.15,-2.886253,201.4505,12.63432
49.46659,-2.628176,2.15,-3.083466,204.2958,12.63432
49.56994,-2.851621,2.15,-3.573132,204.5916,12.63432
49.67184,-3.065497,2.15,-4.040458,204.5916,12.63432
49.77746,-3.285878,2.15,-4.521997,204.5916,12.63432
49.8814,-3.319834,2.15,-4.998092,208.6255,12.63431
49.98738,-3.333633,2.15,-5.558071,218.1397,12.63431
50.08864,-3.352116,2.15,-6.122574,245.7353,22.15605
50.1907,-3.712358,2.15,-6.688573,254.8724,23.5605
50.29083,-4.09351,2.15,-7.009465,264.2106,23.5605
50.39692,-4.390594,2.15,-7.109785,283.7722,25.32043
50.50123,-4.528258,2.15,-7.077955,284.9301,25.32043
50.60582,-4.534936,2.15,-7.076174,289.0756,25.00726
50.70851,-4.534936,2.15,-7.076174,291.8605,13.37508
50.81065,-4.534936,2.15,-7.076174,291.2912,8.725336
50.91786,-4.513162,2.15,-7.005839,286.9844,2.880044
51.02299,-4.451233,2.15,-6.776116,282.325,2.880044
51.12969,-4.441681,2.15,-6.451115,273.6268,2.880044
51.23771,-4.625705,2.15,-5.992483,253.6404,2.880044
51.34381,-4.811852,2.15,-5.490602,246.397,2.880044
51.46289,-5.00994,2.15,-5.069182,244.2829,2.880044
51.56606,-5.181184,2.15,-4.713635,244.2829,2.880044
51.66963,-5.247031,2.15,-4.576921,244.2829,2.880044
51.77288,-5.254295,2.15,-4.561839,247.8007,4.960136
51.87681,-5.254295,2.15,-4.561839,249.336,5.231056
51.97863,-5.254295,2.15,-4.561839,249.6072,5.556647
52.08597,-5.254295,2.15,-4.561839,249.6072,5.556647
52.19271,-5.254295,2.15,-4.561839,249.6072,5.556647
52.29823,-5.254295,2.15,-4.561839,249.6072,5.556647
52.40446,-5.254295,2.15,-4.561839,249.6072,5.556647
52.50643,-5.254295,2.15,-4.561839,249.8844,5.556647
52.61264,-5.254295,2.15,-4.561839,269.1925,349.4363
52.71303,-5.254295,2.15,-4.561839,278.8985,309.5587
52.83585,-5.254295,2.15,-4.561839,278.8985,280.051
52.93801,-5.254295,2.15,-4.561839,281.0407,270.028
53.04078,-5.254295,2.15,-4.561839,282.1698,270
53.15628,-5.254295,2.15,-4.561839,282.1698,270
