Time,X,Y,Z,Viewazimuth,ViewElevation
19.13674,-2.521379,1.165,-5.043092,208.9729,7.09237
19.24244,-2.710725,1.165,-5.382196,209.2474,7.09237
19.34498,-2.95472,1.165,-5.817927,209.493,7.3692
19.45147,-3.218773,1.165,-6.233283,223.4876,7.621724
19.57399,-3.624874,1.165,-6.436367,240.5253,9.321038
19.67954,-4.002033,1.165,-6.299917,243.4423,9.878682
19.78213,-4.210838,1.165,-6.270608,252.7445,10.23594
19.892,-4.319607,1.165,-6.153118,260.0005,10.92745
19.99444,-4.337203,1.165,-6.100364,263.7696,10.92745
20.1005,-4.337203,1.165,-6.100364,272.2585,10.92745
20.20107,-4.379625,1.165,-6.098691,272.2585,10.92745
20.30596,-4.582644,1.165,-6.090684,272.2585,10.92745
20.40957,-4.944672,1.165,-6.076406,272.2585,10.92745
20.5136,-5.441991,1.165,-5.990966,272.2585,10.92745
20.61753,-5.939319,1.165,-5.758283,268.3629,11.52877
20.71902,-6.473613,1.165,-5.509444,264.9668,11.97934
20.82047,-6.898714,1.165,-5.4182,264.9668,11.97934
20.92737,-7.533004,1.165,-5.449435,264.9668,11.97934
21.02778,-8.035122,1.165,-5.493658,264.9668,11.97934
21.13123,-8.54973,1.165,-5.471853,267.8479,11.97934
21.23931,-9.065049,1.165,-5.248699,272.3669,11.97934
21.3475,-9.593911,1.165,-5.081924,272.6235,12.48405
21.45271,-10.14505,1.165,-5.047156,272.6235,12.48405
21.55307,-10.64058,1.165,-5.024451,272.6235,12.48405
21.65567,-11.15693,1.165,-5.000793,272.6235,12.48405
21.75623,-11.66375,1.165,-4.97757,272.6235,12.48405
21.86066,-12.18603,1.165,-4.953639,272.6235,12.48405
21.96532,-12.58763,1.165,-4.935237,272.6235,12.48405
22.07108,-12.83275,1.165,-4.924006,272.6235,12.48405
22.17182,-12.90732,1.165,-4.920589,272.6235,12.48405
22.27211,-12.94323,1.165,-4.918944,272.6235,12.48405
22.37454,-13.12864,1.165,-4.910449,272.6235,12.48405
22.47549,-13.46491,1.165,-4.895041,272.6235,12.48405
22.71268,-13.69773,1.165,-4.884373,272.6235,12.48405
22.81525,-15.13471,1.165,-4.818531,272.6235,12.48405
22.91869,-15.65108,1.165,-4.794871,272.6235,12.48405
23.02069,-16.13578,1.165,-4.772662,272.6235,12.48405
23.12199,-16.47511,1.165,-4.757114,272.6235,12.48405
23.22643,-16.66318,1.165,-4.748497,272.6235,12.48405
23.33115,-16.69631,1.165,-4.746978,272.8548,12.48405
23.4384,-16.69631,1.165,-4.746978,285.8615,11.06745
23.54457,-16.69631,1.165,-4.746978,296.7748,10.63104
23.6553,-16.69631,1.165,-4.746978,297.6002,10.31884
23.7572,-16.70844,1.165,-4.770171,297.6002,10.31884
23.85997,-16.78766,1.165,-4.921718,297.6002,10.31884
23.9614,-16.92982,1.165,-5.193384,298.1082,10.31885
24.06357,-17.03848,1.165,-5.387676,300.3336,9.710361
24.16451,-17.16216,1.165,-5.39435,303.2106,8.580636
24.26858,-17.37714,1.165,-5.252414,303.6682,8.364581
24.37233,-17.72763,1.165,-5.018948,303.6682,8.364581
24.47293,-18.12166,1.165,-4.767019,303.6682,8.364581
24.57926,-18.55396,1.165,-4.604699,305.3081,7.91808
24.6806,-19.16765,1.165,-4.603712,305.5352,7.918081
24.78326,-19.62314,1.165,-4.837506,305.5352,7.675179
24.8877,-19.98864,1.165,-5.212922,306.0468,7.396206
24.99468,-20.29752,1.165,-5.609271,309.1028,5.800444
25.09874,-20.59204,1.165,-5.624571,317.2778,4.626863
25.20268,-20.79951,1.165,-5.638089,321.1852,3.198539
25.31053,-20.87351,1.165,-5.638089,321.6672,3.198539
25.41764,-20.87351,1.165,-5.638089,323.4304,2.851219
25.52048,-20.87351,1.165,-5.638089,345.4411,2.488243
25.623,-20.87351,1.165,-5.638089,351.2728,2.177463
25.72342,-20.87351,1.165,-5.638089,351.2728,2.177463
25.82533,-20.87351,1.165,-5.638089,351.2728,2.177463
25.92624,-20.87351,1.165,-5.638089,352.3293,2.177463
26.02696,-20.87351,1.165,-5.638089,25.30943,2.177463
26.1359,-20.87351,1.165,-5.638089,62.35894,2.177462
26.23903,-20.87351,1.165,-5.638089,86.38968,2.177462
26.34613,-20.87351,1.165,-5.638089,91.53987,2.177463
26.44888,-20.87351,1.165,-5.638089,92.75964,2.177463
26.55269,-20.87351,1.165,-5.638089,94.35066,2.177463
26.65537,-20.79738,1.165,-5.643881,94.35066,2.177463
26.75602,-20.57035,1.165,-5.662078,94.67006,2.460195
26.85869,-20.18739,1.165,-5.665526,94.67006,2.460195
26.96484,-19.6624,1.165,-5.675306,94.98654,2.787851
27.2497,-19.13984,1.165,-5.72438,94.98654,2.787851
27.35102,-18.67215,1.165,-6.69242,94.98654,2.787851
27.4561,-18.69186,1.165,-7.112844,94.98654,2.787851
27.55676,-18.71348,1.165,-7.360643,94.98654,2.787851
27.65941,-18.71625,1.165,-7.392343,94.98654,2.787851
27.76439,-18.71625,1.165,-7.392343,94.98654,2.787851
27.86978,-18.70887,1.165,-7.392986,94.98654,2.787851
27.9709,-18.59118,1.165,-7.403255,94.98654,2.787851
28.0754,-18.30883,1.165,-7.427891,94.98654,2.787851
28.177,-17.87679,1.165,-7.470153,94.98654,2.787851
28.27835,-17.36178,1.165,-7.670403,94.98654,2.787851
28.38008,-16.87962,1.165,-8.018953,94.98654,2.787851
28.48381,-16.39948,1.165,-8.478404,94.98654,2.787851
28.58851,-15.90602,1.165,-8.807375,94.98654,2.787851
28.69203,-15.40011,1.165,-8.974344,94.98654,2.787851
28.79647,-14.87618,1.165,-9.02541,94.98654,2.787851
28.89712,-14.37483,1.165,-9.055469,90.14113,4.590823
29.00605,-13.92507,1.165,-9.012241,78.79588,8.584726
29.12661,-13.64908,1.165,-8.952805,77.35155,10.04565
29.22807,-13.52084,1.165,-8.924026,77.35155,10.04565
29.33429,-13.51365,1.165,-8.922412,77.35155,10.04565
29.43883,-13.38657,1.165,-8.893893,77.35155,10.04565
29.54349,-13.09717,1.165,-8.836066,81.8571,10.3092
29.64511,-12.67268,1.165,-8.859804,98.00014,10.57
29.74688,-12.1458,1.165,-8.937146,98.48924,10.84459
29.8506,-11.63392,1.165,-9.013548,98.48924,10.84459
29.95574,-11.11666,1.165,-9.090754,98.48924,10.84459
30.06026,-10.60363,1.165,-9.167328,98.48924,10.84459
30.17422,-10.30449,1.165,-9.211978,98.48924,10.84459
30.27866,-9.735889,1.165,-9.296846,98.48924,10.84459
30.37879,-9.556612,1.165,-9.323606,98.48924,10.84459
30.48353,-9.52045,1.165,-9.329003,98.48924,10.84459
30.58911,-9.52045,1.165,-9.329003,95.30142,10.84459
30.69101,-9.419422,1.165,-9.322366,83.17435,10.84459
30.79136,-9.172067,1.165,-9.291425,82.45441,10.84459
30.89421,-8.770678,1.165,-9.238256,82.45441,10.84459
30.99913,-8.246679,1.165,-9.168847,82.45441,10.84459
31.10213,-7.734354,1.165,-9.100983,82.45441,10.84459
31.20557,-7.23638,1.165,-9.035021,82.10978,10.15532
31.31108,-6.812664,1.165,-8.848419,48.9182,357.6747
31.41381,-6.638835,1.165,-8.661127,22.752,357.6747
31.51855,-6.580891,1.165,-8.501185,17.61588,356.9663
31.62378,-6.578688,1.165,-8.494246,17.61588,356.9663
31.72936,-6.578688,1.165,-8.494246,17.92444,356.9663
31.83109,-6.576121,1.165,-8.486385,18.27004,356.9663
31.93673,-6.533178,1.165,-8.35631,18.27004,357.2485
32.04322,-6.434533,1.165,-8.067908,19.54625,357.2485
32.14561,-6.280472,1.165,-7.633967,19.54625,357.2485
32.24651,-6.12299,1.165,-7.195049,19.77605,357.2485
32.35133,-6.011785,1.165,-6.885758,19.77605,357.5062
32.45536,-5.956089,1.165,-6.732134,20.00785,357.5062
32.55561,-5.950931,1.165,-6.71797,21.22058,357.5062
32.65998,-5.950931,1.165,-6.71797,21.22058,357.5062
32.76087,-5.950931,1.165,-6.71797,21.4809,1.145706
32.86657,-5.950931,1.165,-6.71797,28.17946,22.78349
32.96918,-5.950931,1.165,-6.71797,30.23774,23.94762
33.0696,-5.947467,1.165,-6.719988,30.23774,23.94762
33.17336,-5.843642,1.165,-6.780508,30.23774,23.94762
33.27838,-5.596778,1.165,-6.924824,30.47003,24.17991
33.39639,-5.282598,1.165,-7.109669,30.47003,24.17991
33.50193,-5.06706,1.165,-7.236478,30.47003,24.17991
33.60827,-5.026945,1.165,-7.260158,30.75029,24.17991
33.71141,-5.026945,1.165,-7.260158,40.95557,46.43187
33.81609,-5.026945,1.165,-7.260158,53.59871,73.01478
33.92062,-5.026945,1.165,-7.260158,53.59871,73.01478
34.02067,-5.026945,1.165,-7.260158,53.59871,73.01478
34.12262,-5.026945,1.165,-7.260158,53.59871,73.01478
34.22454,-5.026945,1.165,-7.260158,53.59871,73.01478
34.32876,-5.026945,1.165,-7.260158,67.34388,73.01478
34.4349,-5.026945,1.165,-7.260158,100.2442,73.3045
34.53844,-5.026945,1.165,-7.260158,100.5287,73.3045
34.63879,-5.026945,1.165,-7.260158,100.5287,73.3045
34.73913,-5.026945,1.165,-7.260158,100.5287,72.86224
34.8413,-5.026945,1.165,-7.260158,100.5287,47.54352
34.94281,-5.026945,1.165,-7.260158,100.7552,38.86971
35.0445,-5.026945,1.165,-7.260158,100.5181,38.38321
35.14849,-5.026945,1.165,-7.260158,100.5181,38.38321
35.25029,-5.026945,1.165,-7.260158,96.51196,27.91305
35.35384,-5.026945,1.165,-7.260158,92.37259,16.22007
35.45572,-5.026945,1.165,-7.260158,92.37259,15.88331
35.55879,-4.963077,1.165,-7.262804,92.37259,15.88331
35.6602,-4.750067,1.165,-7.27163,92.37259,15.88331
35.7615,-4.529202,1.165,-7.279823,90.44185,14.14291
35.86712,-4.46418,1.165,-7.278728,71.09269,10.8497
35.97962,-4.46418,1.165,-7.278728,51.77005,10.8497
36.08416,-4.46418,1.165,-7.278728,51.77005,10.8497
36.20253,-4.46418,1.165,-7.278728,51.77005,10.8497
36.30662,-4.445455,1.165,-7.263977,51.77005,10.8497
36.40931,-4.315557,1.165,-7.161648,51.77005,10.8497
36.51239,-4.061129,1.165,-6.961217,51.77005,10.8497
36.61367,-3.692399,1.165,-6.670742,51.77005,10.8497
36.71482,-3.298359,1.165,-6.35521,48.66329,9.81173
36.81569,-2.978231,1.165,-5.989459,32.32674,6.210849
36.91873,-2.874217,1.165,-5.475687,2.670642,5.786747
37.02261,-2.865593,1.165,-5.078616,0.9118818,5.786748
37.12374,-2.861686,1.165,-4.833135,0.9118818,5.786748
37.22591,-2.860244,1.165,-4.742512,0.9118818,5.786748
37.32857,-2.859794,1.165,-4.714298,0.9118818,5.786748
37.43345,-2.85691,1.165,-4.533088,0.9118818,5.786748
37.53422,-2.851069,1.165,-4.205567,1.372374,5.786748
37.63525,-2.836053,1.165,-3.732895,2.037262,5.786749
37.7396,-2.814828,1.165,-3.208795,2.690814,5.786748
37.84203,-2.790675,1.165,-2.710531,3.242458,5.786748
37.95131,-2.755997,1.165,-2.189502,4.074055,5.786748
38.05268,-2.623028,1.165,-1.80357,5.347107,6.280077
38.15539,-2.413471,1.165,-1.598422,7.188513,6.280077
38.25547,-2.362905,1.165,-1.541941,8.171159,6.483818
38.35873,-2.362905,1.165,-1.541941,14.33301,6.887193
38.46006,-2.362905,1.165,-1.541941,16.88324,7.076901
38.56024,-2.362905,1.165,-1.541941,37.68024,1.397557
38.66169,-2.362905,1.165,-1.541941,42.08654,358.5067
38.76298,-2.362905,1.165,-1.541941,48.21994,356.8103
38.86884,-2.362905,1.165,-1.541941,104.5658,6.715393
38.97663,-2.358396,1.165,-1.546715,171.7076,7.442954
39.07926,-2.37417,1.165,-1.709943,197.0395,10.85876
39.18087,-2.511835,1.165,-1.984657,209.7967,8.676978
39.28701,-2.754716,1.165,-2.396692,210.6122,7.185305
39.39268,-3.025442,1.165,-2.858839,209.804,4.471269
39.49553,-3.278191,1.165,-3.308428,208.692,4.218877
39.59949,-3.459603,1.165,-3.800956,208.692,4.218877
39.70533,-3.499384,1.165,-4.380426,208.692,4.218877
39.81454,-3.400066,1.165,-5.027047,210.4401,4.218876
39.91668,-3.238691,1.165,-5.747202,213.0297,4.218877
40.02374,-3.221769,1.165,-6.410496,215.1109,4.218876
40.12387,-3.414553,1.165,-6.906828,234.273,5.024198
40.22558,-3.815618,1.165,-7.002984,301.4471,9.988503
40.34872,-4.105732,1.165,-6.790207,307.3723,10.31855
40.45157,-4.260833,1.165,-6.671743,307.3723,10.31855
40.55531,-4.275195,1.165,-6.66074,307.6712,355.5023
40.65858,-4.275195,1.165,-6.66074,306.7791,349.9396
40.75888,-4.275195,1.165,-6.66074,306.4467,349.9396
40.86245,-4.275195,1.165,-6.66074,306.4467,349.9396
40.96525,-4.275195,1.165,-6.66074,306.4467,349.9396
41.06605,-4.275195,1.165,-6.66074,309.8821,348.3502
41.16879,-4.275195,1.165,-6.66074,336.7905,319.8091
41.26929,-4.275195,1.165,-6.66074,342.5735,293.2616
41.37093,-4.275195,1.165,-6.66074,347.518,277.7156
41.47367,-4.275195,1.165,-6.66074,347.8948,270
41.57943,-4.275195,1.165,-6.66074,352.2061,270
41.68575,-4.275195,1.165,-6.66074,353.2091,270
41.79091,-4.275195,1.165,-6.66074,353.5106,271.7987
41.89133,-4.275195,1.165,-6.66074,350.2338,275.5764
41.99346,-4.275195,1.165,-6.66074,349.4039,276.8059
42.09715,-4.275195,1.165,-6.66074,349.4039,276.8059
42.19753,-4.275195,1.165,-6.66074,349.4039,276.8059
42.30243,-4.275195,1.165,-6.66074,349.4039,279.218
42.40472,-4.275195,1.165,-6.66074,348.498,303.7593
42.50719,-4.275195,1.165,-6.66074,348.1007,305.6409
42.61037,-4.275195,1.165,-6.66074,348.1007,305.6409
42.71046,-4.275195,1.165,-6.66074,346.0985,303.6387
42.81253,-4.275195,1.165,-6.66074,346.2946,303.2464
42.91349,-4.275195,1.165,-6.66074,347.3301,291.8551
43.01455,-4.275195,1.165,-6.66074,347.0997,291.0401
43.11805,-4.275195,1.165,-6.66074,344.8811,285.4259
43.22146,-4.275195,1.165,-6.66074,344.3523,281.0574
43.32216,-4.275195,1.165,-6.66074,344.3523,278.2769
43.43021,-4.275195,1.165,-6.66074,344.3523,278.2769
